epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
50,36549.8,1.4379,1.12348,0.99214,0.99994,0.43499,0.34308,0.32445,0.18557,1.36104,1.05069,0.97539,0,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.00893625,0.00297875,0.035745,0.011915
51,37245.7,1.43274,1.11819,0.99016,1.00014,0.43958,0.34634,0.32704,0.18711,1.35471,1.04451,0.97296,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.0088125,0.0029375,0.03525,0.01175
52,37940.8,1.4314,1.11364,0.98852,1.00004,0.43464,0.34573,0.32867,0.18765,1.35617,1.04304,0.97525,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.00868875,0.00289625,0.034755,0.011585
53,38636.7,1.42755,1.10861,0.98717,0.99992,0.43651,0.34521,0.3285,0.18813,1.35345,1.04232,0.97278,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.008565,0.002855,0.03426,0.01142
54,39341.1,1.42614,1.10043,0.98424,0.99992,0.44104,0.34221,0.3296,0.18923,1.34947,1.04042,0.97058,0,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.00844125,0.00281375,0.033765,0.011255
55,40039.6,1.42702,1.1013,0.98481,1.00006,0.43884,0.34484,0.33016,0.19058,1.34733,1.03728,0.96952,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.0083175,0.0027725,0.03327,0.01109
56,40740.8,1.41855,1.09648,0.98463,0.99987,0.43668,0.34652,0.33125,0.18991,1.34665,1.034,0.9693,0,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.00819375,0.00273125,0.032775,0.010925
57,41440.2,1.41263,1.09067,0.98022,1.0002,0.4507,0.34657,0.33173,0.19074,1.34511,1.03446,0.9697,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.00807,0.00269,0.03228,0.01076
58,42142.7,1.41656,1.09044,0.98142,0.99972,0.45246,0.3465,0.33496,0.19339,1.34558,1.03085,0.96962,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.00794625,0.00264875,0.031785,0.010595
59,42845.5,1.40672,1.07925,0.97919,1.00003,0.44208,0.3533,0.33633,0.19364,1.34358,1.02845,0.96895,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.0078225,0.0026075,0.03129,0.01043
