epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
68,48725,1.39482,1.06008,0.98173,1.00009,0.45038,0.35548,0.339,0.19456,1.33269,1.01479,0.97133,0,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.00670875,0.00223625,0.026835,0.008945
69,49448.8,1.39213,1.05939,0.98011,1.00011,0.45571,0.35529,0.34127,0.19676,1.3316,1.01205,0.97076,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.006585,0.002195,0.02634,0.00878
70,50269.4,1.39352,1.0555,0.97756,0.9999,0.44637,0.35614,0.34123,0.19687,1.33052,1.01418,0.96919,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.00646125,0.00215375,0.025845,0.008615
71,51092.1,1.39202,1.0551,0.98076,1.00009,0.45286,0.356,0.34343,0.19801,1.32792,1.00847,0.9695,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.0063375,0.0021125,0.02535,0.00845
72,51871.8,1.39332,1.05622,0.97889,0.99993,0.44707,0.36005,0.34369,0.19833,1.3259,1.00597,0.96822,0,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.00621375,0.00207125,0.024855,0.008285
73,52794.1,1.37887,1.04144,0.9735,0.99968,0.44974,0.3628,0.34432,0.1982,1.32628,1.00473,0.96793,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.00609,0.00203,0.02436,0.00812
74,53601.6,1.3892,1.05103,0.9769,1.00035,0.45819,0.35563,0.34508,0.19848,1.32465,1.00346,0.96723,0,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.00596625,0.00198875,0.023865,0.007955
75,54380.3,1.39115,1.04625,0.97653,0.99972,0.4563,0.35506,0.34397,0.19752,1.32513,1.0042,0.96696,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.0058425,0.0019475,0.02337,0.00779
76,55162.9,1.37993,1.04032,0.97427,1.00034,0.45216,0.35989,0.34481,0.19791,1.32306,1.00318,0.96667,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.00571875,0.00190625,0.022875,0.007625
77,55939.9,1.38341,1.03855,0.97563,0.99997,0.46347,0.35836,0.34527,0.1991,1.32334,1.00215,0.96678,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.005595,0.001865,0.02238,0.00746
