epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
46,31114.6,1.53758,1.17113,0.99462,0.99997,0.42542,0.34077,0.31847,0.17982,1.43483,1.09334,0.97958,0,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.00943125,0.00314375,0.037725,0.012575
47,31761.9,1.53463,1.17389,0.99262,0.99989,0.4282,0.34563,0.32045,0.18037,1.43503,1.09197,0.97925,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.0093075,0.0031025,0.03723,0.01241
48,32405.9,1.53067,1.1643,0.98982,1.0001,0.42176,0.34107,0.31895,0.18029,1.42968,1.08645,0.97709,0,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.00918375,0.00306125,0.036735,0.012245
49,33049.2,1.52583,1.15992,0.98896,1.00017,0.44463,0.33382,0.32091,0.18066,1.42797,1.08471,0.97638,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.00906,0.00302,0.03624,0.01208
50,33693.7,1.52793,1.15465,0.98597,0.9998,0.43692,0.34553,0.32268,0.1819,1.42441,1.07946,0.97416,0,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.00893625,0.00297875,0.035745,0.011915
51,34336,1.5244,1.14882,0.98642,1.00013,0.45509,0.33965,0.32484,0.1832,1.42371,1.0777,0.97429,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.0088125,0.0029375,0.03525,0.01175
52,34969.6,1.51695,1.1478,0.98241,0.99978,0.44987,0.34319,0.3279,0.18498,1.42095,1.07219,0.97322,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.00868875,0.00289625,0.034755,0.011585
53,35610.2,1.51607,1.13994,0.9855,0.99989,0.43771,0.34738,0.32991,0.1872,1.41951,1.07072,0.97384,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.008565,0.002855,0.03426,0.01142
54,36267.6,1.50697,1.13123,0.98396,0.99992,0.44111,0.34617,0.33053,0.18755,1.41367,1.06802,0.9715,0,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.00844125,0.00281375,0.033765,0.011255
55,36917.1,1.51903,1.13901,0.98319,1.00008,0.44591,0.34069,0.32868,0.18659,1.41608,1.06868,0.97163,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.0083175,0.0027725,0.03327,0.01109
56,37555.1,1.50919,1.1297,0.97952,0.99988,0.44922,0.3455,0.33246,0.18849,1.41064,1.06525,0.97079,0,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.00819375,0.00273125,0.032775,0.010925
57,38200.3,1.50705,1.12713,0.98054,1.00045,0.43686,0.35028,0.33235,0.18805,1.41347,1.06601,0.97165,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.00807,0.00269,0.03228,0.01076
58,38840.1,1.50538,1.11868,0.97768,0.99931,0.45092,0.34532,0.33065,0.18844,1.4101,1.06298,0.96899,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.00794625,0.00264875,0.031785,0.010595
59,39484.5,1.49808,1.11709,0.97628,1.00051,0.4481,0.34721,0.33651,0.19125,1.40803,1.05937,0.96959,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.0078225,0.0026075,0.03129,0.01043
60,40136.1,1.49761,1.11655,0.97957,1.00011,0.44753,0.34863,0.33445,0.19043,1.40507,1.05557,0.96731,0,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.00769875,0.00256625,0.030795,0.010265
61,40802.3,1.49897,1.11391,0.9766,0.99968,0.45341,0.35305,0.33878,0.19386,1.4019,1.05247,0.96698,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
62,41476.8,1.49753,1.11068,0.97763,0.99994,0.44603,0.35481,0.33934,0.19328,1.39817,1.04689,0.9657,0,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.00745125,0.00248375,0.029805,0.009935
63,42166.2,1.4906,1.10624,0.97309,0.99989,0.45457,0.34861,0.3382,0.19314,1.40215,1.0517,0.96616,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.0073275,0.0024425,0.02931,0.00977
64,42848,1.48947,1.09942,0.97273,1.00035,0.44444,0.35585,0.33805,0.19282,1.40191,1.05168,0.96574,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.00720375,0.00240125,0.028815,0.009605
65,747.299,1.48733,1.09892,0.97045,0.99366,0.46073,0.35572,0.34083,0.19454,1.40058,1.04722,0.96487,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.00708,0.00236,0.02832,0.00944
