epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
99,45837.6,1.42629,1.02564,0.94284,0.99973,0.46931,0.3707,0.3567,0.20399,1.37345,1.01252,0.94434,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.0028725,0.0009575,0.01149,0.00383
100,46472.8,1.42323,1.01705,0.94133,0.99983,0.47535,0.36692,0.35802,0.2046,1.37365,1.01111,0.94409,0,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.00274875,0.00091625,0.010995,0.003665
101,47112.3,1.42349,1.01487,0.94169,1.0003,0.47596,0.36901,0.35863,0.20503,1.3735,1.01025,0.94433,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.002625,0.000875,0.0105,0.0035
102,47742.7,1.41475,1.01293,0.9414,0.99999,0.47123,0.37048,0.35877,0.20523,1.37322,1.00996,0.94431,0,0.0050025,0.0016675,0.0050025,0.0016675,0.0050025,0.0016675,0.0050025,0.0016675,0.00250125,0.00083375,0.010005,0.003335
103,48380.5,1.42349,1.016,0.94091,1.00026,0.4729,0.36917,0.35924,0.20603,1.3731,1.00956,0.94441,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.0023775,0.0007925,0.00951,0.00317
104,49014.9,1.42251,1.01132,0.93987,0.99971,0.47689,0.36737,0.35994,0.20593,1.37281,1.00984,0.94436,0,0.0045075,0.0015025,0.0045075,0.0015025,0.0045075,0.0015025,0.0045075,0.0015025,0.00225375,0.00075125,0.009015,0.003005
105,49655.8,1.41358,1.00857,0.9415,0.99984,0.47444,0.36913,0.36018,0.20588,1.37244,1.00868,0.94439,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00213,0.00071,0.00852,0.00284
106,50289.9,1.4132,1.00504,0.93933,1.00019,0.47777,0.36969,0.36095,0.20637,1.3714,1.00763,0.94401,0,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.00200625,0.00066875,0.008025,0.002675
107,50933.3,1.41518,1.00806,0.93831,1.00012,0.47985,0.36967,0.36058,0.20658,1.37122,1.00765,0.94364,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.0018825,0.0006275,0.00753,0.00251
108,51567,1.41329,1.00618,0.94026,0.99981,0.47597,0.37083,0.36104,0.2065,1.37189,1.00753,0.94364,0,0.0035175,0.0011725,0.0035175,0.0011725,0.0035175,0.0011725,0.0035175,0.0011725,0.00175875,0.00058625,0.007035,0.002345
109,52209.1,1.41277,1.00334,0.93791,1.00012,0.47768,0.37072,0.36099,0.20656,1.37147,1.00716,0.9435,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.001635,0.000545,0.00654,0.00218
110,52849.3,1.40798,1.00117,0.93698,0.99997,0.47724,0.37112,0.36106,0.20693,1.37123,1.00669,0.94344,0,0.0030225,0.0010075,0.0030225,0.0010075,0.0030225,0.0010075,0.0030225,0.0010075,0.00151125,0.00050375,0.006045,0.002015
111,53452.9,1.38244,0.97697,0.94016,0.9997,0.47385,0.37287,0.3599,0.20667,1.37141,1.00712,0.9436,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.0013875,0.0004625,0.00555,0.00185
112,54059.1,1.37986,0.96965,0.93774,1.00015,0.4752,0.37219,0.35963,0.20649,1.37219,1.00709,0.94385,0,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.00126375,0.00042125,0.005055,0.001685
113,54665.7,1.36477,0.95826,0.93658,0.99993,0.47138,0.37202,0.35948,0.20631,1.37265,1.0072,0.94387,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00114,0.00038,0.00456,0.00152
114,55263.6,1.36333,0.95686,0.93546,1.00012,0.46905,0.3745,0.35923,0.20633,1.37271,1.00724,0.94383,0,0.0020325,0.0006775,0.0020325,0.0006775,0.0020325,0.0006775,0.0020325,0.0006775,0.00101625,0.00033875,0.004065,0.001355
115,55870.3,1.36228,0.95171,0.93557,0.99999,0.47427,0.37283,0.35933,0.20624,1.37281,1.00723,0.94374,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.0008925,0.0002975,0.00357,0.00119
116,56466.3,1.35944,0.94971,0.93629,0.99997,0.47614,0.37075,0.35934,0.20612,1.37304,1.0071,0.94365,0,0.0015375,0.0005125,0.0015375,0.0005125,0.0015375,0.0005125,0.0015375,0.0005125,0.00076875,0.00025625,0.003075,0.001025
117,57064.7,1.36063,0.94902,0.93351,1.0003,0.47454,0.37012,0.35855,0.20592,1.37322,1.00718,0.94356,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.000645,0.000215,0.00258,0.00086
118,57762,1.35609,0.94647,0.93469,0.99954,0.4743,0.36966,0.35881,0.20578,1.37361,1.00724,0.94359,0,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.00052125,0.00017375,0.002085,0.000695
119,58534.7,1.35926,0.94491,0.93381,1.00009,0.47446,0.36993,0.35875,0.20567,1.37401,1.00733,0.94364,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.0003975,0.0001325,0.00159,0.00053
120,827.211,1.35473,0.94219,0.93342,0.9937,0.47187,0.37138,0.35843,0.20549,1.37429,1.0076,0.94375,0,0.0005475,0.0001825,0.0005475,0.0001825,0.0005475,0.0001825,0.0005475,0.0001825,0.00027375,9.125e-05,0.001095,0.000365
