epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
52,23182.9,1.55842,1.16314,0.93131,1.00018,0.42567,0.34193,0.32486,0.18396,1.46719,1.09246,0.92054,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.00868875,0.00289625,0.034755,0.011585
53,23898.2,1.55194,1.15664,0.9314,1.00044,0.43189,0.34483,0.32723,0.18501,1.46245,1.08869,0.91874,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.008565,0.002855,0.03426,0.01142
54,24574.7,1.54383,1.14804,0.92873,0.99937,0.43315,0.34861,0.32882,0.18566,1.46262,1.08628,0.91864,0,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.0168825,0.0056275,0.00844125,0.00281375,0.033765,0.011255
55,889.711,1.54247,1.14521,0.92834,0.99364,0.43268,0.35211,0.33191,0.1874,1.46482,1.08467,0.91771,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.0083175,0.0027725,0.03327,0.01109
56,2927.68,1.54449,1.14301,0.92679,1.00273,0.43799,0.34398,0.33084,0.18568,1.45898,1.08441,0.91683,0,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.0163875,0.0054625,0.00819375,0.00273125,0.032775,0.010925
57,4886.6,1.5385,1.13712,0.92759,1.00339,0.43737,0.34556,0.33122,0.18725,1.45921,1.08506,0.91696,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.00807,0.00269,0.03228,0.01076
58,5571.07,1.53234,1.13012,0.92434,1.00039,0.45129,0.34064,0.33156,0.1876,1.45429,1.08118,0.91629,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.00794625,0.00264875,0.031785,0.010595
59,6249.59,1.53847,1.13626,0.92419,0.99979,0.44458,0.34924,0.33435,0.18969,1.45042,1.0756,0.91454,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.0078225,0.0026075,0.03129,0.01043
60,6929.71,1.53337,1.13522,0.92451,0.99999,0.45107,0.34693,0.33302,0.18899,1.45238,1.07485,0.91529,0,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.00769875,0.00256625,0.030795,0.010265
61,7672.71,1.53192,1.12757,0.92184,0.9997,0.43883,0.35295,0.33529,0.18966,1.44859,1.07237,0.91436,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
62,8431.47,1.52888,1.12027,0.9198,1.00015,0.44547,0.35356,0.33744,0.19081,1.44448,1.06772,0.91291,0,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.00745125,0.00248375,0.029805,0.009935
63,9192.67,1.52095,1.11669,0.92072,1.00042,0.44448,0.35345,0.33957,0.19228,1.44182,1.06463,0.91182,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.0073275,0.0024425,0.02931,0.00977
64,9918.64,1.52909,1.11996,0.91853,0.99997,0.44422,0.35495,0.33907,0.1921,1.44361,1.06659,0.91149,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.00720375,0.00240125,0.028815,0.009605
65,10617,1.52503,1.11805,0.91953,0.99985,0.45392,0.35203,0.34034,0.19292,1.44292,1.06531,0.91209,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.00708,0.00236,0.02832,0.00944
66,11403.9,1.52069,1.11146,0.9191,0.99964,0.45195,0.35562,0.34072,0.19344,1.44369,1.06316,0.91091,0,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.00695625,0.00231875,0.027825,0.009275
67,12080.7,1.51944,1.10936,0.91779,1.0003,0.4439,0.35773,0.34192,0.19464,1.43859,1.06159,0.90964,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.0068325,0.0022775,0.02733,0.00911
68,12752.5,1.50901,1.09816,0.91734,0.99965,0.44465,0.35685,0.3412,0.19497,1.43893,1.06,0.90949,0,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.00670875,0.00223625,0.026835,0.008945
