phase,assigner_call,sample_index,gt_index,area_px,area_bin,positive_count
val,17,5,26,6.228722095489502,small,0
val,17,5,27,27.680313110351562,small,3
val,17,5,28,19.375530242919922,small,0
val,17,5,29,19.37538719177246,small,0
val,17,5,30,28.030057907104492,small,2
val,17,5,31,8.303813934326172,small,0
val,17,5,32,45.67715072631836,small,5
val,17,5,33,41.52517318725586,small,5
val,17,5,34,83.04151153564453,small,1
val,17,5,35,67.82101440429688,small,1
val,17,5,36,83.04769134521484,small,2
val,17,5,37,24.220426559448242,small,1
val,17,5,38,19.028657913208008,small,0
val,17,5,39,13.840048789978027,small,0
val,17,5,40,21.79979133605957,small,1
val,17,5,41,57.09111022949219,small,2
val,17,5,42,80.96495056152344,small,3
val,17,5,43,59.17255401611328,small,0
val,17,5,44,89.96343994140625,small,5
val,17,5,45,26.990339279174805,small,0
val,17,5,46,8.305160522460938,small,0
val,17,5,47,10.38147258758545,small,0
val,17,5,48,15.22380256652832,small,0
val,17,5,49,13.840048789978027,small,0
val,17,5,50,9.343460083007812,small,0
val,17,5,51,13.840048789978027,small,0
val,17,5,52,13.839725494384766,small,0
val,17,5,53,11.072469711303711,small,0
val,17,5,54,12.108705520629883,small,0
val,17,5,55,53.97929763793945,small,4
val,17,5,56,80.96495056152344,small,3
val,17,5,57,40.48628234863281,small,5
val,17,5,58,99.65165710449219,small,2
val,17,5,59,88.236083984375,small,2
val,17,5,60,143.25201416015625,small,3
val,17,5,61,70.59117889404297,small,3
val,17,5,62,21.799360275268555,small,1
val,17,5,63,152.59352111816406,small,2
val,17,5,64,93.42394256591797,small,1
val,17,5,65,103.80773162841797,small,2
val,17,5,66,117.64688110351562,small,1
val,17,5,67,129.4063720703125,small,2
val,17,5,68,167.13072204589844,small,4
val,17,5,69,131.49267578125,small,2
val,17,5,70,164.36532592773438,small,3
val,17,5,71,41.521907806396484,small,3
val,17,5,72,121.79544830322266,small,3
val,17,5,73,144.6345672607422,small,2
val,17,5,74,167.46815490722656,small,3
val,17,5,75,191.0005340576172,small,6
val,17,5,76,506.58160400390625,small,7
val,17,5,77,471.9678955078125,small,5
val,17,5,78,414.1882629394531,small,5
val,17,5,79,485.46124267578125,small,6
val,17,5,80,541.8670043945312,small,10
val,17,5,81,457.7911071777344,small,7
val,17,5,82,501.3827209472656,small,8
val,17,5,83,539.799560546875,small,9
val,17,5,84,584.7752075195312,small,10
val,17,5,85,1862.2843017578125,medium,8
val,17,5,86,3608.30859375,medium,10
val,17,5,87,294.10833740234375,small,4
val,17,5,88,1371.9674072265625,medium,10
val,17,5,89,1984.0885009765625,medium,10
val,17,5,90,1746.01220703125,medium,10
val,17,5,91,1667.475341796875,medium,10
val,17,5,92,1347.404296875,medium,10
val,17,5,93,1023.5302734375,small,10
val,17,5,94,780.623779296875,small,10
val,17,5,95,668.5086059570312,small,10
val,17,5,96,525.9534301757812,small,10
val,17,5,97,512.7920532226562,small,7
val,17,5,98,448.1026611328125,small,8
val,17,5,99,184.08633422851562,small,3
val,17,5,100,117.647705078125,small,2
val,17,5,101,131.4905548095703,small,3
val,17,5,102,152.94189453125,small,4
val,17,5,103,83.0500259399414,small,2
val,17,5,104,78.89815521240234,small,2
val,17,5,105,41.52061462402344,small,0
val,17,5,106,46.716007232666016,small,3
val,17,5,107,41.17503356933594,small,0
val,17,5,108,65.74595642089844,small,2
val,17,5,109,44.28815841674805,small,0
val,17,5,110,33.910003662109375,small,0
val,17,5,111,51.90440368652344,small,3
val,17,5,112,46.716007232666016,small,2
val,17,5,113,47.05569839477539,small,0
val,17,5,114,152.9427032470703,small,2
val,17,5,115,85.47015380859375,small,2
val,17,5,116,83.04991912841797,small,2
val,17,5,117,217.98875427246094,small,2
val,17,5,118,103.81304168701172,small,4
val,17,5,119,112.46038818359375,small,5
val,17,5,120,27.680097579956055,small,0
val,17,5,121,71.62940216064453,small,1
val,17,5,122,52.592403411865234,small,0
val,17,5,123,41.17503356933594,small,0
val,17,5,124,46.021888732910156,small,0
val,17,5,125,68.51580047607422,small,1
val,17,5,126,76.12374877929688,small,2
val,17,5,127,65.40179443359375,small,1
val,17,6,0,228.37564086914062,small,0
val,17,6,1,467.1277770996094,small,10
val,17,6,2,917.6397705078125,small,10
val,17,6,3,241.1773681640625,small,3
val,17,6,4,1574.402587890625,medium,10
val,17,6,5,1930.8192138671875,medium,10
val,17,6,6,2267.1552734375,medium,10
val,17,6,7,300.0018310546875,small,2
val,17,6,8,280.2727966308594,small,1
val,17,6,9,395.8536071777344,small,8
val,17,6,10,258.8232421875,small,4
val,17,6,11,3360.2001953125,medium,10
val,17,6,12,276.1322326660156,small,5
val,17,6,13,202.4143524169922,small,3
val,17,6,14,281.6512145996094,small,8
val,17,6,15,169.55027770996094,small,2
val,17,6,16,1787.56884765625,medium,10
val,17,6,17,138.41262817382812,small,3
val,17,6,18,114.1827392578125,small,1
val,17,6,19,164.7030792236328,small,2
val,17,6,20,445.6718444824219,small,9
val,17,6,21,411.7681884765625,small,6
val,17,6,22,394.4640808105469,small,8
val,17,6,23,341.87408447265625,small,8
val,17,6,24,639.4344482421875,small,10
val,17,6,25,175.07928466796875,small,2
val,17,6,26,37.37163162231445,small,0
val,17,6,27,32.868247985839844,small,0
val,17,6,28,353.9844055175781,small,8
val,17,6,29,111.76638793945312,small,2
val,17,6,30,129.75465393066406,small,1
val,17,6,31,130.79319763183594,small,3
val,17,6,32,138.06594848632812,small,3
val,17,6,33,111.76638793945312,small,1
val,17,6,34,99.99893188476562,small,2
val,17,6,35,147.0548095703125,small,5
val,17,6,36,33.909912109375,small,1
val,17,6,37,15.569310188293457,small,0
val,17,6,38,33.21973419189453,small,0
val,17,6,39,197.23678588867188,small,3
val,17,6,40,93.42093658447266,small,1
val,17,6,41,103.80219268798828,small,4
val,17,6,42,167.46815490722656,small,3
val,17,6,43,239.79608154296875,small,3
val,17,6,44,283.73822021484375,small,4
val,17,6,45,319.71722412109375,small,7
val,17,6,46,361.59576416015625,small,4
val,17,6,47,1157.0784912109375,medium,10
val,17,7,0,1120.760986328125,medium,10
val,17,7,1,639.43603515625,small,10
val,17,7,2,569.19873046875,small,10
val,17,7,3,376.8181457519531,small,8
val,17,7,4,262.9760437011719,small,7
val,17,7,5,1898.9521484375,medium,10
val,17,7,6,67.82101440429688,small,1
val,17,7,7,49.48154067993164,small,5
val,17,7,8,49.47816467285156,small,5
val,17,7,9,135.29437255859375,small,2
val,17,7,10,67.47604370117188,small,2
val,17,7,11,45.67207336425781,small,5
val,17,7,12,996.5311279296875,small,10
val,17,7,13,278.5525817871094,small,5
val,17,7,14,361.2555236816406,small,7
val,17,7,15,107.95906066894531,small,2
val,17,7,16,24.916217803955078,small,1
val,17,7,17,53.98067855834961,small,4
val,17,7,18,145.32981872558594,small,3
val,17,7,19,34.25590896606445,small,3
val,17,7,20,12.457228660583496,small,3
val,17,7,21,13.840048789978027,small,0
val,17,7,22,13.840048789978027,small,0
val,17,7,23,12.456223487854004,small,0
val,17,7,24,20.75815200805664,small,0
val,17,7,25,1650.5369873046875,medium,10
val,17,7,26,116.26789855957031,small,2
val,17,7,27,89.96749877929688,small,3
val,17,7,28,265.7430114746094,small,5
val,17,7,29,68.51580047607422,small,1
val,17,7,30,99.998779296875,small,3
val,17,7,31,74.74520111083984,small,1
val,17,7,32,68.51596069335938,small,2
val,17,7,33,151.21299743652344,small,3
val,17,7,34,18.685951232910156,small,1
val,17,7,35,16.60784339904785,small,1
val,17,7,36,28.030057907104492,small,2
val,17,7,37,182.69827270507812,small,5
val,18,0,0,6876.47998046875,medium,10
val,18,0,1,5038.052734375,medium,10
val,18,0,2,2169.5498046875,medium,10
val,18,0,3,1785.4580078125,medium,10
val,18,0,4,510.7271728515625,small,10
val,18,0,5,256.05682373046875,small,1
val,18,0,6,252.940673828125,small,6
val,18,0,7,207.6073760986328,small,0
val,18,0,8,202.42808532714844,small,5
val,18,0,9,198.61363220214844,small,3
val,18,0,10,140.82632446289062,small,1
val,18,0,11,138.4127655029297,small,2
val,18,0,12,111.41471099853516,small,2
val,18,0,13,799.3088989257812,small,9
val,18,0,14,741.175537109375,small,9
val,18,0,15,620.0669555664062,small,10
val,18,0,16,78.89815521240234,small,4
val,18,0,17,56.05769348144531,small,2
val,18,0,18,173.01263427734375,small,4
val,18,0,19,144.634765625,small,1
val,18,0,20,87.20211029052734,small,0
val,18,0,21,575.7815551757812,small,10
val,18,0,22,1186.85400390625,medium,10
val,18,0,23,1484.4234619140625,medium,10
val,18,0,24,2591.027099609375,medium,10
val,18,0,25,557.1051635742188,small,10
val,18,0,26,292.727783203125,small,2
val,18,0,27,215.9207763671875,small,1
val,18,0,28,1141.8594970703125,medium,10
val,18,0,29,1108.6510009765625,medium,10
val,18,0,30,1177.16748046875,medium,10
val,18,0,31,1051.9041748046875,medium,8
val,18,0,32,920.4158325195312,small,9
val,18,0,33,658.818359375,small,4
val,18,0,34,571.6166381835938,small,7
val,18,0,35,541.8623046875,small,9
val,18,0,36,258.822021484375,small,5
val,18,0,37,77.50786590576172,small,2
val,18,0,38,60.895999908447266,small,0
val,18,0,39,2032.5308837890625,medium,10
val,18,0,40,1511.427490234375,medium,10
val,18,0,41,499.29974365234375,small,10
val,18,0,42,266.4303894042969,small,1
val,18,0,43,222.83876037597656,small,4
val,18,0,44,193.0760498046875,small,0
val,18,0,45,635.2897338867188,small,10
val,18,0,46,734.944580078125,small,10
val,18,0,47,448.4401550292969,small,9
val,18,0,48,844.2989501953125,small,10
val,18,0,49,794.4584350585938,small,10
val,18,0,50,422.84027099609375,small,9
val,18,0,51,332.187255859375,small,8
val,18,0,52,588.5857543945312,small,10
val,18,0,53,510.3798522949219,small,6
val,18,0,54,441.5195007324219,small,6
val,18,0,55,318.3461608886719,small,5
val,18,0,56,215.91688537597656,small,5
val,18,0,57,332.1865539550781,small,5
val,18,0,58,335.2997131347656,small,3
val,18,0,59,414.1895446777344,small,6
val,18,0,60,366.09075927734375,small,4
val,18,0,61,461.5857849121094,small,10
val,18,0,62,318.3457946777344,small,1
val,18,0,63,205.53526306152344,small,3
val,18,0,64,38.75381851196289,small,0
val,18,0,65,52.94346618652344,small,2
val,18,0,66,193.7768096923828,small,1
val,18,0,67,36.332054138183594,small,0
val,18,0,68,41.52030563354492,small,2
val,18,0,69,182.700927734375,small,4
val,18,1,0,7274.72900390625,medium,10
val,18,1,1,2778.54150390625,medium,10
val,18,1,2,2283.71826171875,medium,9
val,18,1,3,2010.3624267578125,medium,10
val,18,1,4,1209.6842041015625,medium,10
val,18,1,5,1842.5487060546875,medium,10
val,18,1,6,1394.4541015625,medium,10
val,18,1,7,1204.161376953125,medium,10
val,18,1,8,1089.9647216796875,medium,10
val,18,1,9,883.0390014648438,small,10
val,18,1,10,620.7540893554688,small,10
val,18,1,11,865.0524291992188,small,10
val,18,1,12,71.629638671875,small,0
val,18,1,13,95.5056381225586,small,5
val,18,1,14,373.7112731933594,small,5
val,18,1,15,388.2362060546875,small,5
val,18,1,16,332.52581787109375,small,5
val,18,1,17,214.8765411376953,small,4
val,18,1,18,182.69747924804688,small,0
val,18,1,19,207.61355590820312,small,5
val,18,1,20,144.6345672607422,small,1
val,18,1,21,396.88958740234375,small,8
val,18,1,22,38.75393295288086,small,0
val,18,1,23,121.4553451538086,small,4
val,18,1,24,45.67654037475586,small,0
val,18,1,25,429.070556640625,small,8
val,18,1,26,339.0945129394531,small,3
val,18,1,27,458.4861145019531,small,6
val,18,1,28,314.8757019042969,small,5
val,18,1,29,304.50189208984375,small,5
val,18,1,30,44.28815841674805,small,0
val,18,1,31,35.98323059082031,small,3
val,18,1,32,124.5658950805664,small,4
val,18,1,33,105.1927719116211,small,2
val,18,1,34,29.06794548034668,small,0
val,18,1,35,33.21554183959961,small,2
val,18,1,36,140.49049377441406,small,4
val,18,1,37,77.51210021972656,small,1
val,18,1,38,77.85222625732422,small,1
val,18,1,39,16.60761070251465,small,0
val,18,1,40,83.0420913696289,small,3
val,18,1,41,53.97941207885742,small,6
val,18,1,42,19.028568267822266,small,0
val,18,1,43,18.68659782409668,small,1
val,18,1,44,17.99138069152832,small,0
val,18,1,45,12.456999778747559,small,0
val,18,1,46,24.914888381958008,small,0
val,18,1,47,37.37319564819336,small,4
val,18,1,48,13.839967727661133,small,1
val,18,1,49,15.569633483886719,small,0
val,18,1,50,49.4817008972168,small,3
val,18,1,51,31.143144607543945,small,1
val,18,1,52,34.60299301147461,small,2
val,18,1,53,9.687567710876465,small,0
val,18,1,54,21.79979133605957,small,0
val,18,1,55,7.266429424285889,small,0
val,18,1,56,30.450244903564453,small,2
val,18,1,57,31.143144607543945,small,1
val,18,1,58,28.030057907104492,small,0
val,18,1,59,19.37538719177246,small,0
val,18,1,60,22.14479637145996,small,2
val,18,1,61,5.537922382354736,small,0
val,18,1,62,9.343460083007812,small,0
val,18,1,63,22.14515495300293,small,2
val,18,1,64,24.916135787963867,small,2
val,18,1,65,135.29251098632812,small,2
val,18,1,66,28.030057907104492,small,0
val,18,1,67,18.68659782409668,small,1
val,18,1,68,4.153181552886963,small,0
val,18,1,69,14.532320976257324,small,0
val,18,1,70,12.45695972442627,small,0
val,18,1,71,22.14515495300293,small,1
val,18,1,72,5.5362348556518555,small,0
val,18,1,73,10.37907600402832,small,0
val,18,1,74,44.981719970703125,small,5
val,18,1,75,19.030784606933594,small,0
val,18,1,76,14.532258033752441,small,1
val,18,1,77,22.145084381103516,small,1
val,18,1,78,8.305357933044434,small,0
val,18,1,79,786.143798828125,small,10
val,18,1,80,4597.603515625,medium,10
val,18,1,81,2878.9033203125,medium,10
val,18,1,82,1492.0595703125,medium,10
val,18,1,83,747.4119262695312,small,10
val,18,1,84,159.85678100585938,small,3
val,18,1,85,581.3185424804688,small,9
val,18,1,86,376.8216857910156,small,6
val,18,1,87,387.5381774902344,small,9
val,18,1,88,238.751708984375,small,3
val,18,1,89,233.56581115722656,small,4
val,18,1,90,188.93040466308594,small,3
val,18,1,91,130.79115295410156,small,4
val,18,2,0,581.3170166015625,small,8
val,18,2,1,548.0997924804688,small,5
val,18,2,2,585.47216796875,small,10
val,18,2,3,674.74365234375,small,10
val,18,2,4,504.1567077636719,small,10
val,18,2,5,530.7922973632812,small,10
val,18,2,6,539.7987060546875,small,8
val,18,2,7,64.70318603515625,small,0
val,18,2,8,57.09225845336914,small,2
val,18,2,9,280.27880859375,small,5
val,18,2,10,719.7237548828125,small,10
val,18,2,11,3379.957763671875,medium,10
val,18,2,12,1133.576171875,medium,10
val,18,2,13,375.429443359375,small,5
val,18,2,14,2765.082275390625,medium,10
val,18,2,15,5406.2021484375,medium,10
val,18,2,16,2588.239990234375,medium,10
val,18,2,17,532.8632202148438,small,7
val,18,2,18,318.34698486328125,small,3
val,18,2,19,498.2732238769531,small,5
val,18,2,20,1051.2012939453125,medium,10
val,18,2,21,638.4100952148438,small,10
val,18,2,22,99.65969848632812,small,0
val,18,2,23,121.4553451538086,small,0
val,18,2,24,116.26380920410156,small,0
val,18,2,25,186.8535919189453,small,3
val,18,2,26,1062.6236572265625,medium,10
val,18,2,27,76.12533569335938,small,0
val,18,2,28,62.28812026977539,small,1
val,18,2,29,180.62359619140625,small,4
val,18,2,30,216.9619903564453,small,3
val,18,2,31,232.52154541015625,small,7
val,18,2,32,68.51580047607422,small,0
val,18,2,33,138.41262817382812,small,0
val,18,2,34,130.79432678222656,small,0
val,18,2,35,63.662715911865234,small,0
val,18,2,36,77.85990905761719,small,0
val,18,2,37,170.9403076171875,small,4
val,18,2,38,87.20211029052734,small,2
val,18,2,39,207.61599731445312,small,5
val,18,2,40,121.10633850097656,small,1
val,18,2,41,38.75307083129883,small,0
val,18,2,42,261.58770751953125,small,5
val,18,2,43,321.11370849609375,small,6
val,18,2,44,44.9838752746582,small,2
val,18,2,45,43.602169036865234,small,1
val,18,2,46,37.37319564819336,small,2
val,18,2,47,48.44304275512695,small,2
val,18,2,48,48.44291687011719,small,1
val,18,2,49,49.4817008972168,small,1
val,18,2,50,49.48130798339844,small,1
val,18,2,51,49.4817008972168,small,2
val,18,2,52,105.1927719116211,small,2
val,18,2,53,83.04769134521484,small,2
val,18,2,54,62.28019332885742,small,2
val,18,2,55,320.0620422363281,small,8
val,18,2,56,62.973567962646484,small,2
val,18,2,57,20.76253318786621,small,0
val,18,2,58,18.68659782409668,small,1
val,18,2,59,49.48130798339844,small,4
val,18,2,60,62.973567962646484,small,4
val,18,2,61,83.04754638671875,small,1
val,18,2,62,145.32945251464844,small,1
val,18,2,63,77.50786590576172,small,3
val,18,2,64,24.914457321166992,small,0
val,18,2,65,27.680456161499023,small,4
val,18,2,66,20.758220672607422,small,0
val,18,2,67,29.064516067504883,small,1
val,18,2,68,3713.152587890625,medium,10
val,18,2,69,1262.2916259765625,medium,10
val,18,2,70,662.2804565429688,small,10
val,18,2,71,239.79713439941406,small,4
val,18,2,72,111.41471099853516,small,0
val,18,2,73,668.503173828125,small,10
val,18,2,74,31.486318588256836,small,1
val,18,2,75,532.8651733398438,small,8
val,18,2,76,530.7913818359375,small,8
val,18,2,77,435.9898681640625,small,1
val,18,2,78,431.8372497558594,small,6
val,18,2,79,167.12954711914062,small,2
val,18,2,80,261.5846862792969,small,7
val,18,2,81,192.04380798339844,small,1
val,18,2,82,223.52540588378906,small,3
val,18,2,83,99.998779296875,small,2
val,18,2,84,138.41053771972656,small,3
val,18,2,85,71.97206115722656,small,3
val,18,2,86,49.828269958496094,small,4
val,18,2,87,508.6485900878906,small,10
val,18,3,0,1447.40234375,medium,10
val,18,3,1,3274.761474609375,medium,10
val,18,3,2,1576.474609375,medium,10
val,18,3,3,714.1845703125,small,10
val,18,3,4,132.8788299560547,small,2
val,18,3,5,510.7264404296875,small,10
val,18,3,6,296.8921813964844,small,7
val,18,3,7,111.41471099853516,small,1
val,18,3,8,352.9437255859375,small,6
val,18,3,9,321.0980529785156,small,6
val,18,3,10,573.021240234375,small,9
val,18,3,11,65.40196228027344,small,2
val,18,3,12,191.0005340576172,small,3
val,18,3,13,198.955078125,small,4
val,18,3,14,43.60200500488281,small,3
val,18,3,15,20.76258659362793,small,0
val,18,3,16,43.602046966552734,small,2
val,18,3,17,177.51162719726562,small,4
val,18,3,18,501.7334289550781,small,6
val,18,3,19,131.49232482910156,small,2
val,18,3,20,49.47811508178711,small,5
val,18,3,21,49.82984924316406,small,0
val,18,3,22,3550.15478515625,medium,10
val,18,3,23,2211.075439453125,medium,10
val,18,3,24,290.6568298339844,small,4
val,18,3,25,290.6568298339844,small,4
val,18,3,26,1195.847412109375,medium,10
val,18,3,27,1201.3740234375,medium,10
val,18,3,28,439.10205078125,small,10
val,18,3,29,182.70193481445312,small,4
val,18,3,30,254.67428588867188,small,5
val,18,3,31,181.6603240966797,small,5
val,18,3,32,825.2531127929688,small,10
val,18,3,33,473.3547058105469,small,8
val,18,3,34,388.233642578125,small,8
val,18,3,35,343.2484436035156,small,5
val,18,3,36,242.90724182128906,small,5
val,18,3,37,141.1785125732422,small,2
val,18,3,38,44.28815841674805,small,0
val,18,3,39,51.9038200378418,small,4
val,18,3,40,223.53237915039062,small,4
val,18,3,41,267.8183898925781,small,3
val,18,3,42,130.79180908203125,small,2
val,18,3,43,24.221162796020508,small,3
val,18,3,44,83.04769134521484,small,2
val,18,3,45,58.13002014160156,small,3
val,18,3,46,134.95132446289062,small,2
val,18,3,47,105.1927719116211,small,2
val,18,3,48,111.76716613769531,small,1
val,18,3,49,35.29569625854492,small,0
val,18,3,50,88.236083984375,small,2
val,18,3,51,71.97206115722656,small,1
val,18,4,0,560.5507202148438,small,10
val,18,4,1,1162.6116943359375,medium,10
val,18,4,2,1995.49853515625,medium,10
val,18,4,3,429.75445556640625,small,5
val,18,4,4,199.3006591796875,small,7
val,18,4,5,159.85682678222656,small,4
val,18,4,6,199.3006591796875,small,3
val,18,4,7,246.70790100097656,small,3
val,18,4,8,199.99755859375,small,5
val,18,4,9,174.38912963867188,small,2
val,18,4,10,105.88043212890625,small,2
val,18,4,11,366.7883605957031,small,6
val,18,4,12,264.7018737792969,small,3
val,18,4,13,274.0505676269531,small,4
val,18,4,14,182.7006378173828,small,4
val,18,4,15,222.83322143554688,small,5
val,18,4,16,254.6785888671875,small,4
val,18,4,17,191.01307678222656,small,2
val,18,4,18,310.38372802734375,small,4
val,18,4,19,243.25953674316406,small,1
val,18,4,20,203.4560089111328,small,4
val,18,4,21,959.8463134765625,small,10
val,18,4,22,985.1038818359375,small,10
val,18,4,23,77.50283813476562,small,0
val,18,4,24,116.2683334350586,small,4
val,18,4,25,106.57042694091797,small,3
val,18,4,26,77.85944366455078,small,0
val,18,4,27,96.88558197021484,small,0
val,18,4,28,636.6865844726562,small,9
val,18,4,29,747.4087524414062,small,10
val,18,4,30,629.7507934570312,small,6
val,18,4,31,581.3145141601562,small,2
val,18,4,32,662.2688598632812,small,8
val,18,4,33,536.33935546875,small,10
val,18,4,34,242.21450805664062,small,3
val,18,4,35,225.2586212158203,small,3
val,18,4,36,228.37442016601562,small,3
val,18,4,37,79.92930603027344,small,2
val,18,4,38,35.98323059082031,small,2
val,18,4,39,22.48782730102539,small,0
val,18,4,40,167.1229705810547,small,2
val,18,4,41,69.20562744140625,small,2
val,18,4,42,632.8687744140625,small,9
val,18,4,43,139.44857788085938,small,0
val,18,4,44,143.94613647460938,small,0
val,18,4,45,2179.9306640625,medium,10
val,18,4,46,43.59683609008789,small,0
val,18,4,47,151.21585083007812,small,2
val,18,4,48,151.21543884277344,small,3
val,18,4,49,151.21543884277344,small,2
val,18,4,50,46.0203971862793,small,0
val,18,4,51,58.12770462036133,small,0
val,18,4,52,329.4039306640625,small,6
val,18,4,53,297.9211730957031,small,5
val,18,4,54,1806.2379150390625,medium,10
val,18,4,55,389.27349853515625,small,9
val,18,5,0,493.08636474609375,small,10
val,18,5,1,591.7041625976562,small,7
val,18,5,2,762.989501953125,small,10
val,18,5,3,89.96707153320312,small,0
val,18,5,4,89.96798706054688,small,5
val,18,5,5,397.922607421875,small,8
val,18,5,6,270.584716796875,small,5
val,18,5,7,278.8919372558594,small,5
val,18,5,8,262.6293640136719,small,2
val,18,5,9,1046.36474609375,medium,10
val,18,5,10,1252.934814453125,medium,10
val,18,5,11,363.32080078125,small,5
val,18,5,12,269.8967590332031,small,5
val,18,5,13,148.4451141357422,small,3
val,18,5,14,2615.907470703125,medium,10
val,18,5,15,341.5185546875,small,5
val,18,5,16,508.648193359375,small,9
val,18,5,17,470.58599853515625,small,5
val,18,5,18,455.3616027832031,small,3
val,18,5,19,230.79798889160156,small,7
val,18,5,20,3805.549072265625,medium,10
val,18,5,21,4054.682373046875,medium,10
val,18,5,22,2699.63818359375,medium,10
val,18,5,23,3660.18359375,medium,10
val,18,5,24,780.9661865234375,small,10
val,18,5,25,622.1478271484375,small,7
val,18,5,26,348.7836608886719,small,6
val,18,5,27,747.4143676757812,small,10
val,18,5,28,2152.9365234375,medium,10
val,18,5,29,294.10772705078125,small,3
val,18,5,30,341.5185546875,small,3
val,18,5,31,2788.927001953125,medium,10
val,18,5,32,2037.3699951171875,medium,10
val,18,5,33,1484.4248046875,medium,10
val,18,5,34,1278.8843994140625,medium,10
val,18,5,35,1008.3134155273438,small,10
val,18,5,36,692.0422973632812,small,10
val,18,5,37,652.595947265625,small,10
val,18,5,38,552.246337890625,small,10
val,18,5,39,348.7909240722656,small,0
val,18,5,40,371.2763671875,small,8
val,18,5,41,564.6981201171875,small,10
val,18,5,42,140.13333129882812,small,1
val,18,5,43,160.55526733398438,small,2
val,18,5,44,145.32164001464844,small,3
val,18,5,45,103.81261444091797,small,3
val,18,5,46,128.7271728515625,small,2
val,18,5,47,166.09164428710938,small,3
val,18,5,48,205.5308074951172,small,2
val,18,5,49,505.8807373046875,small,10
val,18,5,50,116.2683334350586,small,0
val,18,5,51,107.96146392822266,small,5
val,18,5,52,258.8131408691406,small,5
val,18,5,53,119.37185668945312,small,3
val,18,5,54,102.76486206054688,small,3
val,18,5,55,74.74520111083984,small,0
val,18,5,56,76.1229476928711,small,2
val,18,5,57,72.6640625,small,0
val,18,5,58,105.1927719116211,small,2
val,18,5,59,129.756591796875,small,2
val,18,5,60,80.96448516845703,small,3
val,18,5,61,68.51580047607422,small,0
val,18,5,62,44.28819274902344,small,2
val,18,5,63,60.89777374267578,small,1
val,18,5,64,85.46699523925781,small,3
val,18,5,65,610.3812255859375,small,10
val,18,5,66,224.22506713867188,small,5
val,18,5,67,493.41717529296875,small,10
val,18,5,68,60.89521026611328,small,0
val,18,5,69,45.67772674560547,small,0
val,18,5,70,39.44913101196289,small,0
val,18,5,71,49.823421478271484,small,0
val,18,5,72,33.215614318847656,small,3
val,18,5,73,31.486318588256836,small,0
val,18,5,74,31.48630142211914,small,2
val,18,5,75,643.6063842773438,small,7
val,18,5,76,734.94287109375,small,10
val,18,5,77,575.770751953125,small,7
val,18,5,78,759.862548828125,small,10
val,18,5,79,593.423828125,small,7
val,18,6,0,1195.8486328125,medium,10
val,18,6,1,300.001220703125,small,4
val,18,6,2,405.8905334472656,small,6
val,18,6,3,503.8196716308594,small,10
val,18,6,4,1995.485107421875,medium,10
val,18,6,5,269.8953552246094,small,2
val,18,6,6,501.7218322753906,small,2
val,18,6,7,1918.359375,medium,10
val,18,6,8,692.0390625,small,4
val,18,6,9,857.4266967773438,small,3
val,18,6,10,11562.2587890625,large,10
val,18,6,11,258.822021484375,small,3
val,18,6,12,236.67083740234375,small,3
val,18,6,13,267.81390380859375,small,2
val,18,6,14,348.79730224609375,small,5
val,18,6,15,407.6264343261719,small,5
val,18,6,16,364.70703125,small,4
val,18,6,17,697.5675048828125,small,10
val,18,6,18,387.5513916015625,small,8
val,18,6,19,247.05422973632812,small,0
val,18,6,20,370.5849914550781,small,4
val,18,6,21,498.2684631347656,small,7
val,18,6,22,510.36859130859375,small,6
val,18,6,23,642.2052612304688,small,7
val,18,6,24,584.7805786132812,small,2
val,18,6,25,485.8213806152344,small,4
val,18,6,26,722.5017700195312,small,10
val,18,6,27,370.58575439453125,small,6
val,18,6,28,267.8108215332031,small,1
val,18,6,29,129.40798950195312,small,0
val,18,6,30,446.3763427734375,small,6
val,18,6,31,520.7721557617188,small,10
val,18,6,32,1345.3187255859375,medium,10
val,18,6,33,847.7400512695312,small,2
val,18,6,34,1270.59130859375,medium,10
val,18,6,35,802.7732543945312,small,3
val,18,6,36,885.8159790039062,small,10
val,18,6,37,809.6968994140625,small,8
val,18,6,38,581.3074951171875,small,5
val,18,6,39,837.0192260742188,small,10
val,18,6,40,608.9842529296875,small,5
val,18,6,41,775.771484375,small,10
val,18,6,42,53.982269287109375,small,0
val,18,6,43,96.88449096679688,small,1
val,18,6,44,143.94842529296875,small,5
val,18,6,45,129.75454711914062,small,2
val,18,6,46,377.8504943847656,small,9
val,18,6,47,268.16717529296875,small,8
val,18,6,48,152.2458953857422,small,4
val,18,6,49,682.3440551757812,small,10
val,18,6,50,229.41009521484375,small,5
val,18,6,51,139.44969177246094,small,4
val,18,6,52,117.99109649658203,small,2
val,18,6,53,431.4874572753906,small,8
val,18,6,54,157.79188537597656,small,3
val,18,6,55,179.2373809814453,small,3
val,18,6,56,847.0472412109375,small,10
val,18,6,57,238.75369262695312,small,1
val,18,6,58,94.4656982421875,small,3
val,18,6,59,177.51187133789062,small,3
val,18,6,60,95.50574493408203,small,0
val,18,6,61,291.00616455078125,small,5
val,18,6,62,484.4356384277344,small,9
val,18,6,63,486.50469970703125,small,9
val,18,6,64,169.5489959716797,small,3
val,18,6,65,552.2456665039062,small,10
val,18,6,66,144.6317901611328,small,0
val,18,6,67,1382.7017822265625,medium,10
val,18,6,68,1242.568115234375,medium,10
val,18,6,69,2125.956298828125,medium,10
