epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
102,72496.2,1.46764,1.03517,0.90216,0.99985,0.48761,0.35826,0.35369,0.20238,1.4188,1.02981,0.90197,0,0.0050025,0.0016675,0.0050025,0.0016675,0.0050025,0.0016675,0.0050025,0.0016675,0.00250125,0.00083375,0.010005,0.003335
103,73206.5,1.45631,1.0258,0.90103,1.00034,0.48663,0.35748,0.35327,0.20216,1.41905,1.02948,0.90209,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.0023775,0.0007925,0.00951,0.00317
104,73924,1.45253,1.02287,0.90313,1.00024,0.4847,0.35794,0.35374,0.2023,1.41897,1.02912,0.90182,0,0.0045075,0.0015025,0.0045075,0.0015025,0.0045075,0.0015025,0.0045075,0.0015025,0.00225375,0.00075125,0.009015,0.003005
105,74634,1.45089,1.02085,0.90168,0.99914,0.48153,0.3592,0.35369,0.20177,1.41862,1.02903,0.90174,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00213,0.00071,0.00852,0.00284
106,75355.4,1.45918,1.02825,0.90217,1.0003,0.48551,0.3592,0.35351,0.20196,1.41819,1.02865,0.90149,0,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.00200625,0.00066875,0.008025,0.002675
107,76068.5,1.45262,1.01788,0.89923,0.99977,0.48001,0.36127,0.35367,0.20237,1.41731,1.02818,0.90158,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.0018825,0.0006275,0.00753,0.00251
108,76775.8,1.45722,1.02289,0.89983,1.0003,0.48251,0.36049,0.35431,0.20282,1.41705,1.02792,0.90166,0,0.0035175,0.0011725,0.0035175,0.0011725,0.0035175,0.0011725,0.0035175,0.0011725,0.00175875,0.00058625,0.007035,0.002345
109,77511.7,1.44701,1.01539,0.89858,0.99999,0.48985,0.35841,0.3543,0.20288,1.41751,1.02768,0.90189,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.001635,0.000545,0.00654,0.00218
110,78246.7,1.44658,1.01381,0.89733,0.99987,0.48838,0.35918,0.35472,0.20299,1.41732,1.02737,0.90188,0,0.0030225,0.0010075,0.0030225,0.0010075,0.0030225,0.0010075,0.0030225,0.0010075,0.00151125,0.00050375,0.006045,0.002015
111,79032.1,1.43032,0.99956,0.90184,1.00013,0.48568,0.36073,0.35386,0.2021,1.41789,1.02794,0.90185,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.0013875,0.0004625,0.00555,0.00185
112,79787.5,1.41598,0.98408,0.89924,1.00013,0.48346,0.36282,0.35353,0.20197,1.41877,1.02852,0.90178,0,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.00126375,0.00042125,0.005055,0.001685
113,80543,1.41602,0.98178,0.89836,0.99984,0.48102,0.36313,0.35343,0.20177,1.41895,1.02865,0.9017,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00114,0.00038,0.00456,0.00152
114,81281.8,1.41778,0.97988,0.8975,0.99978,0.48542,0.36004,0.35336,0.20148,1.41991,1.02875,0.90176,0,0.0020325,0.0006775,0.0020325,0.0006775,0.0020325,0.0006775,0.0020325,0.0006775,0.00101625,0.00033875,0.004065,0.001355
115,81988.7,1.41412,0.9759,0.89671,1.00005,0.48681,0.35735,0.35321,0.20153,1.42077,1.02913,0.90174,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.0008925,0.0002975,0.00357,0.00119
116,82702.3,1.40693,0.97271,0.89774,1.00001,0.48642,0.35852,0.35303,0.20135,1.42125,1.02918,0.90183,0,0.0015375,0.0005125,0.0015375,0.0005125,0.0015375,0.0005125,0.0015375,0.0005125,0.00076875,0.00025625,0.003075,0.001025
117,83409.4,1.40932,0.9708,0.89549,0.99995,0.48433,0.35764,0.35272,0.2014,1.42149,1.0293,0.9018,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.000645,0.000215,0.00258,0.00086
118,84122.2,1.40723,0.96832,0.8963,1.0005,0.48087,0.35994,0.35235,0.20142,1.42242,1.02954,0.90195,0,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.00052125,0.00017375,0.002085,0.000695
119,84819.6,1.40156,0.96389,0.89419,0.99939,0.48018,0.35948,0.3527,0.20144,1.42236,1.02961,0.90189,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.0003975,0.0001325,0.00159,0.00053
120,85516,1.40437,0.96494,0.89595,1.00019,0.47794,0.3616,0.35275,0.20142,1.42271,1.02967,0.90187,0,0.0005475,0.0001825,0.0005475,0.0001825,0.0005475,0.0001825,0.0005475,0.0001825,0.00027375,9.125e-05,0.001095,0.000365
